tiempo,senal
0.0066013336181640625,182
0.0066013336181640625,181
0.0066013336181640625,180
0.0066013336181640625,180
0.0066013336181640625,181
0.0066013336181640625,181
0.0066013336181640625,180
0.0066013336181640625,180
0.0066013336181640625,179
0.0066013336181640625,178
0.0066013336181640625,178
0.0066013336181640625,177
0.0066013336181640625,176
0.008605480194091797,176
0.008605480194091797,176
0.008605480194091797,175
0.008605480194091797,174
0.008605480194091797,174
0.008605480194091797,173
0.008605480194091797,173
0.008605480194091797,172
0.008605480194091797,172
0.008605480194091797,171
0.008605480194091797,171
0.008605480194091797,171
0.008605480194091797,171
0.008605480194091797,170
0.008605480194091797,170
0.008605480194091797,170
0.008605480194091797,170
0.008605480194091797,169
0.008605480194091797,169
0.008605480194091797,169
0.008605480194091797,169
0.008605480194091797,168
0.008605480194091797,168
0.008605480194091797,168
0.008605480194091797,167
0.008605480194091797,167
0.008605480194091797,168
0.008605480194091797,168
0.008605480194091797,167
0.008605480194091797,168
0.008605480194091797,169
0.024305343627929688,169
0.04163050651550293,168
0.06278419494628906,167
0.0856180191040039,167
0.10423064231872559,167
0.12491178512573242,167
0.14565253257751465,166
0.16602468490600586,166
0.18598103523254395,166
0.2062368392944336,166
0.22432374954223633,167
0.2443256378173828,166
0.25849437713623047,166
0.2843177318572998,166
0.3043172359466553,165
0.32431697845458984,166
0.3421173095703125,166
0.36290884017944336,166
0.38397216796875,166
0.4047563076019287,166
0.4251589775085449,166
0.4454476833343506,166
0.46594738960266113,166
0.4761168956756592,166
0.5043163299560547,166
0.5231645107269287,166
0.5443196296691895,166
0.564328670501709,166
0.5843236446380615,166
0.6043272018432617,166
0.6214854717254639,166
0.6423962116241455,166
0.6628055572509766,166
0.6830887794494629,165
0.7041070461273193,165
0.7250573635101318,165
0.7457315921783447,165
0.7661411762237549,166
0.7843270301818848,167
0.8043270111083984,168
0.8243215084075928,168
0.8443267345428467,168
0.8643207550048828,168
0.8843269348144531,167
0.9043235778808594,167
0.9243278503417969,166
0.9443230628967285,165
0.9622273445129395,166
0.9830584526062012,166
1.0039498805999756,167
1.0246655941009521,167
1.0452969074249268,167
1.0662670135498047,167
1.0843124389648438,166
1.1043245792388916,167
1.1243195533752441,167
1.1443169116973877,166
1.159369945526123,165
1.1843299865722656,164
1.204329252243042,164
1.2243175506591797,164
1.242121696472168,163
1.2628262042999268,164
1.283174753189087,165
1.303959846496582,166
1.3246071338653564,165
1.345186710357666,167
1.3660869598388672,167
1.3843235969543457,166
1.4043223857879639,166
1.4243221282958984,165
1.4443206787109375,163
1.4643192291259766,162
1.4831700325012207,161
1.5043325424194336,160
1.5243213176727295,160
1.5443198680877686,160
1.5626938343048096,160
1.5833632946014404,158
1.604400634765625,158
1.6249525547027588,158
1.6456413269042969,157
1.6662464141845703,157
1.6764371395111084,156
1.7043185234069824,156
1.7243192195892334,156
1.7463734149932861,155
1.7592637538909912,155
1.7843172550201416,154
1.8043150901794434,154
1.8243203163146973,154
1.8422551155090332,153
1.8627429008483887,152
1.8836779594421387,152
1.904454231262207,152
1.9248046875,152
1.94559907913208,151
1.9659383296966553,152
1.9843223094940186,152
2.0049664974212646,152
2.0243287086486816,152
2.044323205947876,152
2.064319372177124,152
2.084329128265381,152
2.1054632663726807,151
2.12099289894104,151
2.1441116333007812,150
2.1622867584228516,150
2.1830337047576904,150
2.2058322429656982,150
2.2240309715270996,150
2.245109796524048,150
2.2660794258117676,149
2.284316301345825,149
2.30584979057312,149
2.3243227005004883,149
2.344313144683838,149
2.3643252849578857,149
2.3843157291412354,149
2.4009909629821777,149
2.421487808227539,149
2.4420080184936523,149
2.462517261505127,149
2.4833858013153076,148
2.5038764476776123,148
2.524540662765503,150
2.5451362133026123,150
2.565890073776245,149
2.5843231678009033,150
2.6043243408203125,149
2.6243205070495605,150
2.637991189956665,149
2.6614599227905273,150
2.6843247413635254,149
2.704329490661621,150
2.7243213653564453,149
2.7449612617492676,149
2.765801429748535,149
2.7825918197631836,149
2.8032891750335693,149
2.8239693641662598,149
2.845081329345703,149
2.866090774536133,149
2.88431715965271,149
2.9043219089508057,149
2.9178988933563232,149
2.9385123252868652,149
2.9593257904052734,149
2.9800820350646973,149
3.004446268081665,149
3.0209834575653076,149
3.0440361499786377,149
3.062295436859131,148
3.0834622383117676,148
3.1039960384368896,149
3.1246347427368164,149
3.145301342010498,149
3.1660830974578857,148
3.17633056640625,148
3.1975016593933105,148
3.222233533859253,148
3.2443251609802246,148
3.2643308639526367,147
3.284315586090088,147
3.3043150901794434,147
3.321974277496338,146
3.342661142349243,146
3.3632967472076416,145
3.384134531021118,145
3.4048500061035156,145
3.4254581928253174,145
3.446052074432373,144
3.4627604484558105,144
3.4843242168426514,144
3.504319429397583,144
3.525907516479492,144
3.544311046600342,143
3.5643310546875,143
3.584327220916748,143
3.602593421936035,143
3.6232404708862305,143
3.6440224647521973,143
3.664780855178833,142
3.685537338256836,142
3.706010341644287,142
3.7269222736358643,142
3.7454516887664795,141
3.7643251419067383,141
3.7843267917633057,141
3.8043265342712402,141
3.8243143558502197,141
3.844324827194214,141
3.8643219470977783,141
3.8843326568603516,141
3.902351140975952,141
3.9232003688812256,141
3.9436614513397217,140
3.9640731811523438,140
3.9847495555877686,141
4.0054709911346436,141
4.026106357574463,142
4.044323444366455,142
4.064322471618652,142
4.0843236446380615,142
4.10432505607605,142
4.124325752258301,141
4.144322395324707,141
4.164323091506958,141
4.184322357177734,141
4.202280759811401,142
4.2229204177856445,142
4.243672132492065,143
4.264288425445557,143
4.285074949264526,143
4.306141376495361,144
4.324317216873169,145
4.344324111938477,145
4.364326238632202,145
4.384320497512817,146
4.404326915740967,146
4.424314022064209,147
4.444327116012573,147
4.464327812194824,148
4.482534408569336,148
4.503598213195801,149
4.52436089515686,149
4.5452680587768555,150
4.56610369682312,149
4.584318399429321,150
4.604323148727417,150
4.624324798583984,151
4.644328832626343,151
4.664323329925537,151
4.6843249797821045,151
4.704322338104248,153
4.7243335247039795,153
4.74597430229187,152
4.7619898319244385,153
4.7830188274383545,152
4.80375075340271,153
4.824945449829102,153
4.845592021942139,153
4.866142272949219,152
4.884320259094238,152
4.897514581680298,153
4.924316883087158,153
4.9443113803863525,152
4.964324235916138,152
4.984323024749756,152
5.0043206214904785,151
5.021307468414307,151
5.0419909954071045,151
5.062742233276367,151
5.0837883949279785,151
5.104440212249756,151
5.124892950057983,151
5.145623683929443,151
5.166501998901367,151
5.1843321323394775,151
5.204327583312988,151
5.224315881729126,151
5.2443249225616455,151
5.264328718185425,151
5.284327983856201,151
5.304333209991455,151
5.324324369430542,151
5.342699289321899,151
5.363394021987915,151
5.383925437927246,151
5.404340744018555,151
5.42490553855896,151
5.445356369018555,151
5.4660797119140625,151
5.484320640563965,151
5.504321575164795,151
5.5243165493011475,151
5.542109251022339,151
5.564330339431763,151
5.584324836730957,150
5.604329586029053,150
5.62432074546814,150
5.644328355789185,150
5.661980867385864,149
5.682625770568848,149
5.702978849411011,149
5.724269151687622,149
5.744512319564819,148
5.765121936798096,148
5.785550594329834,148
5.806379795074463,148
5.824312925338745,147
5.844325542449951,147
5.858492136001587,147
5.884315252304077,147
5.904322862625122,147
5.924571514129639,147
5.944324731826782,147
5.962430715560913,146
5.983035087585449,146
6.004017114639282,146
6.024882078170776,146
6.045557022094727,146
6.06635046005249,145
6.084327220916748,145
6.1043219566345215,145
6.1254613399505615,145
6.144326686859131,145
6.164329767227173,144
6.184317350387573,144
6.204327821731567,144
6.2254719734191895,145
6.2420148849487305,144
6.2628538608551025,144
6.283450603485107,144
6.304228067398071,144
6.326032638549805,144
6.345319747924805,143
6.365617275238037,143
6.386174440383911,143
6.406451463699341,143
6.426131010055542,143
6.444312810897827,142
6.464322328567505,142
6.484314441680908,142
6.504326343536377,141
6.526356220245361,142
6.543606996536255,141
6.56432843208313,141
6.5826263427734375,141
6.603668689727783,140
6.626660346984863,140
6.645567178726196,139
6.666199445724487,139
6.684322834014893,139
6.704322099685669,139
6.724326133728027,138
6.74432373046875,138
6.759985685348511,138
6.784322261810303,138
6.801983118057251,138
6.82230544090271,138
6.843017578125,137
6.863603830337524,137
6.884313344955444,137
6.90516209602356,137
6.925586700439453,136
6.936135292053223,136
6.964321613311768,136
6.984321355819702,136
7.004331111907959,136
7.0243260860443115,135
7.044315814971924,135
7.0612335205078125,134
7.081980228424072,134
7.102847576141357,134
7.123583078384399,133
7.144125699996948,133
7.164923906326294,133
7.185751914978027,133
7.206310987472534,132
7.226877927780151,132
7.2443225383758545,132
7.264325857162476,131
7.284321308135986,131
7.304321765899658,131
7.3243231773376465,130
7.3443238735198975,130
7.36432957649231,130
7.381994247436523,129
7.402373790740967,129
7.4228034019470215,129
7.443406343460083,128
7.464262008666992,128
7.485161066055298,127
7.505935192108154,127
7.516160249710083,127
7.544321298599243,126
7.5615012645721436,125
7.584325075149536,126
7.604321479797363,125
7.624323844909668,125
7.644325017929077,124
7.664317846298218,124
7.680995225906372,124
7.704325437545776,123
7.722554445266724,123
7.743447542190552,122
7.763987302780151,122
7.784675359725952,122
7.805090665817261,121
7.825557470321655,121
7.8456573486328125,120
7.866637945175171,120
7.8843159675598145,119
7.904324769973755,119
7.924318790435791,119
7.944327116012573,118
7.964317560195923,118
7.981489896774292,118
8.00197720527649,118
8.022855758666992,117
8.043538331985474,117
8.064198970794678,116
8.084590673446655,116
8.105389833450317,116
8.115859031677246,115
8.144315958023071,114
8.16431999206543,114
8.184321165084839,114
8.204324960708618,114
8.224321842193604,114
8.244330644607544,113
8.261492252349854,112
8.284320831298828,112
8.30294919013977,112
8.323288679122925,112
8.344115972518921,111
8.364859104156494,111
8.385303974151611,111
8.406091928482056,111
8.416298389434814,110
8.44432544708252,110
8.46432089805603,110
8.4843168258667,110
8.504324197769165,110
8.526519775390625,110
8.54431700706482,110
8.562224388122559,110
8.583395957946777,111
8.603834867477417,111
8.624273777008057,112
8.644788265228271,112
8.665810346603394,113
8.684334754943848,114
8.70432186126709,115
8.724315404891968,116
8.74498176574707,116
8.762510299682617,117
8.784321069717407,118
8.804333686828613,118
8.824321746826172,120
8.845088481903076,120
8.863489151000977,121
8.886065006256104,122
8.906017303466797,123
8.925772905349731,124
8.946307182312012,124
8.964322328567505,124
8.98432183265686,125
9.004318952560425,126
9.02432131767273,127
9.045458793640137,127
9.064321279525757,128
9.08432149887085,128
9.101978302001953,129
9.122344493865967,130
9.145678043365479,130
9.164170742034912,130
9.184694051742554,131
9.205079555511475,132
9.2259202003479,132
9.245984077453613,133
9.264321088790894,133
9.284324169158936,134
9.305579662322998,135
9.318971872329712,136
9.346392631530762,137
9.364323377609253,137
9.381988048553467,138
9.402539014816284,139
9.423146724700928,140
9.443963527679443,140
9.464444875717163,140
9.485047817230225,142
9.505468130111694,142
9.526245832443237,142
9.544320821762085,143
9.56432294845581,143
9.584321737289429,144
9.60208797454834,144
9.622166156768799,145
9.640516757965088,145
9.664320468902588,146
9.681991815567017,146
9.702666521072388,146
9.723345041275024,146
9.744021892547607,146
9.764682054519653,146
9.785086631774902,146
9.80593752861023,146
9.826370000839233,146
9.844324350357056,146
9.864322185516357,146
9.884320974349976,146
9.89991021156311,146
9.92432165145874,146
9.944323301315308,146
9.964322566986084,146
9.981992959976196,146
10.003139019012451,147
10.023930311203003,147
10.044743776321411,147
10.065501928329468,147
10.075932264328003,148
10.104334115982056,147
10.124319553375244,147
10.144574880599976,147
10.158535957336426,147
10.184325933456421,147
10.204323530197144,147
10.224321603775024,148
10.244320392608643,147
10.264313697814941,147
10.281964302062988,148
10.30270791053772,148
10.323289155960083,148
10.34398078918457,148
10.365123748779297,148
10.385602951049805,148
10.406071424484253,148
10.42691969871521,148
10.444324254989624,148
10.46432638168335,148
10.484328746795654,148
10.504330396652222,148
10.52432107925415,148
10.54299545288086,148
10.564322710037231,148
10.585443496704102,148
10.604329347610474,148
10.622751951217651,148
10.643373250961304,148
10.664219856262207,148
10.684526681900024,149
10.705483675003052,149
10.725802183151245,149
10.746381282806396,149
10.766866207122803,149
10.777493476867676,149
10.804323673248291,149
10.824323654174805,150
10.84432578086853,150
10.864320993423462,150
10.88123607635498,151
10.90432071685791,151
10.92277455329895,152
10.943376541137695,152
10.963849306106567,152
10.984422206878662,152
11.005542516708374,153
11.025954246520996,153
11.044320344924927,153
11.064323663711548,153
11.084323406219482,153
11.104306936264038,153
11.1228609085083,153
11.144316911697388,153
11.164321660995483,153
11.184320211410522,153
11.201687335968018,153
11.222054719924927,153
11.242572546005249,152
11.263651132583618,152
11.284419536590576,152
11.3052237033844,152
11.32588005065918,151
11.346392154693604,150
11.364317417144775,150
11.38432264328003,150
11.40432333946228,149
11.424318313598633,149
11.444321155548096,148
11.464317083358765,147
11.481488943099976,147
11.502433061599731,147
11.522921323776245,146
11.543552160263062,145
11.5641450881958,144
11.58495306968689,144
11.605374336242676,143
11.626246452331543,143
11.64431619644165,142
11.66432237625122,142
11.684322595596313,142
11.704324722290039,141
11.724318504333496,141
11.744324445724487,140
11.761523008346558,139
11.782500982284546,139
11.803261280059814,139
11.824134349822998,138
11.844800472259521,138
11.86647081375122,137
11.875896692276001,137
11.904329299926758,137
11.924312114715576,136
11.944315195083618,136
11.96432876586914,135
11.984319686889648,135
12.004322052001953,135
12.022138833999634,134
12.04248309135437,134
12.063113451004028,133
12.083610773086548,133
12.104191064834595,133
12.124622583389282,132
12.14494800567627,132
12.165830850601196,132
12.186201333999634,131
12.206869840621948,131
12.224322319030762,131
12.244320631027222,131
12.258998394012451,130
12.284316539764404,130
12.304328680038452,130
12.324322700500488,129
12.341999769210815,129
12.36257266998291,128
12.383346319198608,129
12.40393328666687,128
12.424320459365845,128
12.444971084594727,128
12.465597152709961,128
12.486353635787964,128
12.504320859909058,128
12.524324178695679,127
12.544318914413452,126
12.564322710037231,126
12.584322214126587,126
12.604312181472778,126
12.621982097625732,126
12.642688274383545,125
12.664772748947144,125
12.684021234512329,125
12.704810380935669,125
12.725964784622192,125
12.746280431747437,124
12.764957427978516,124
12.784322500228882,124
12.798486232757568,124
12.82288408279419,123
12.844323635101318,123
12.865478992462158,123
12.882011890411377,123
12.902828454971313,122
12.92346739768982,122
12.944544076919556,121
12.965558767318726,122
12.986013412475586,121
13.004323482513428,121
13.02432131767273,121
13.044324159622192,121
13.065959215164185,120
13.084321737289429,120
13.1043221950531,120
13.124329328536987,120
13.144323110580444,120
13.166013717651367,119
13.183270931243896,120
13.204068660736084,120
13.225268602371216,119
13.24571704864502,120
13.266092300415039,120
13.284322261810303,120
13.304322719573975,120
13.318494081497192,121
13.344318151473999,121
13.366490125656128,122
13.384323120117188,123
13.404321193695068,123
13.42610216140747,124
13.442224979400635,125
13.462755680084229,126
13.482977628707886,127
13.503438949584961,128
13.525798559188843,129
13.544478416442871,129
13.565278053283691,130
13.585667133331299,131
13.606119394302368,132
13.626930236816406,133
13.644321918487549,133
13.666999816894531,134
13.684323072433472,134
13.704320669174194,136
13.724320888519287,136
13.744317770004272,137
13.760883569717407,137
13.78432297706604,138
13.802006483078003,139
13.822851657867432,139
13.843270301818848,140
13.863726139068604,140
13.884101390838623,141
13.905160903930664,142
13.925708532333374,143
13.946397304534912,143
13.964321851730347,144
13.984316110610962,144
14.004317045211792,145
14.024320125579834,146
14.044322729110718,147
14.060633897781372,147
14.081691980361938,148
14.102343559265137,148
14.122777223587036,149
14.143815040588379,149
14.16425347328186,149
14.18491506576538,150
14.20606780052185,151
14.224327564239502,151
14.244321823120117,152
14.264319658279419,152
14.284327507019043,152
14.30431079864502,154
14.324323177337646,153
14.344317436218262,154
14.364323139190674,154
14.381994485855103,154
14.402734279632568,155
14.423516750335693,155
14.44437575340271,155
14.46523141860962,155
14.48600959777832,155
14.497083187103271,155
14.524320125579834,155
14.544323682785034,156
14.564316034317017,156
14.584322452545166,156
14.604324102401733,156
14.624320030212402,156
14.644323348999023,156
14.66426682472229,156
14.682594060897827,156
14.703240871429443,156
14.724013566970825,156
14.7444167137146,156
14.765457153320312,155
14.786422729492188,155
14.80431604385376,155
14.824320554733276,155
14.84217095375061,155
14.864321947097778,155
14.884323596954346,155
14.904329538345337,155
14.92431640625,155
14.944319725036621,155
14.962541818618774,155
14.983563423156738,155
15.00423264503479,155
15.025148630142212,155
15.045820474624634,155
15.066404342651367,155
15.08432412147522,155
15.104302644729614,155
15.125734806060791,154
15.144308090209961,154
15.164324045181274,154
15.182712316513062,154
15.204323530197144,154
15.225147008895874,153
15.242568731307983,153
15.262340307235718,153
15.283418416976929,153
15.304446697235107,152
15.325071811676025,152
15.345374584197998,151
15.366142511367798,151
15.385811805725098,151
15.406660079956055,150
15.424322843551636,150
15.444324970245361,149
15.464322090148926,149
15.479413986206055,148
15.500001192092896,148
15.524327516555786,148
15.541959762573242,147
15.562615394592285,148
15.583792448043823,148
15.604603290557861,148
15.625292778015137,148
15.645957708358765,148
15.666396379470825,148
15.676089763641357,148
15.704323530197144,148
15.724324703216553,148
15.744352340698242,148
15.763510465621948,147
15.784326553344727,147
15.804318189620972,147
15.82198715209961,146
15.84287166595459,146
15.863824129104614,146
15.88416051864624,146
15.904480934143066,145
15.925416707992554,144
15.946276426315308,144
15.964329957962036,144
15.984320402145386,143
16.00431728363037,143
16.022804975509644,142
16.044325828552246,142
16.064324855804443,141
16.081806898117065,141
16.10213589668274,141
16.122896671295166,140
16.143967628479004,140
16.16449475288391,140
16.18681764602661,139
16.202343940734863,139
16.223074674606323,138
16.24401044845581,138
16.26439118385315,137
16.285350799560547,137
16.30604386329651,136
16.32635521888733,136
16.34695029258728,135
16.36255645751953,135
16.38431715965271,135
16.404327630996704,135
16.424334049224854,134
16.444318294525146,134
16.461300134658813,133
16.4822256565094,132
16.50299310684204,132
16.524028062820435,132
16.545096158981323,131
16.565587043762207,131
16.586411237716675,130
16.604327917099,130
16.620752573013306,129
16.638585329055786,128
16.664319276809692,128
16.684319972991943,128
16.70246982574463,128
16.724319458007812,127
16.744320392608643,126
16.7643301486969,126
16.782609224319458,126
16.803597688674927,125
16.824252128601074,125
16.844683170318604,124
16.865199089050293,124
16.885998249053955,124
16.906784534454346,123
16.92432713508606,123
16.944318532943726,122
16.964321613311768,122
16.98431944847107,122
17.004321813583374,122
17.024322271347046,121
17.044320821762085,121
17.062514305114746,121
17.085253953933716,121
17.103700876235962,120
17.12480854988098,120
17.14593768119812,120
17.16642999649048,119
17.180542945861816,119
17.20432138442993,119
17.224321842193604,119
17.244329929351807,118
17.264320135116577,118
17.28432011604309,118
17.30432152748108,118
17.322578191757202,117
17.34431767463684,117
17.361992359161377,116
17.384458780288696,116
17.403346061706543,116
17.423877954483032,116
17.44486713409424,115
17.465612411499023,115
17.486379861831665,115
17.50432062149048,115
17.524319887161255,114
17.54432439804077,114
17.564321756362915,114
17.584956407546997,114
17.60432195663452,114
17.624321222305298,113
17.641528129577637,113
17.662606716156006,113
17.68519616127014,113
17.704540014266968,113
17.72537589073181,112
17.746387481689453,112
17.76619291305542,112
17.78547167778015,112
17.804328680038452,111
17.82431674003601,111
17.844327688217163,111
17.864322662353516,111
17.885977029800415,110
17.901982069015503,110
17.92259383201599,110
17.942969799041748,110
17.96341609954834,110
17.98616099357605,109
18.00462055206299,110
18.025331497192383,109
18.04569101333618,109
18.06637144088745,109
18.08644413948059,109
18.104323387145996,109
18.124330759048462,108
18.144317865371704,108
18.160394430160522,109
18.186472177505493,109
18.202007293701172,109
18.22293734550476,109
18.243950605392456,110
18.264588356018066,110
18.28485941886902,111
18.30530571937561,112
18.326138734817505,113
18.34689164161682,114
18.364323377609253,115
18.38432264328003,116
18.404330730438232,117
18.41948699951172,118
18.444323539733887,119
18.46431827545166,120
18.487186670303345,121
18.50259494781494,122
18.52306890487671,123
18.543652057647705,124
18.5641770362854,125
18.584808826446533,126
18.605452060699463,127
18.626264572143555,128
18.644323587417603,129
18.664321660995483,130
18.678500413894653,131
18.70432448387146,132
18.722764015197754,132
18.74432897567749,133
18.764323234558105,134
18.78249168395996,135
18.803342580795288,136
18.82375741004944,136
18.84491491317749,137
18.865493059158325,138
18.886264324188232,139
18.90687131881714,140
18.924319982528687,140
18.93798851966858,140
18.964333534240723,141
18.984323740005493,141
19.004706382751465,142
19.025163412094116,142
19.045657634735107,142
19.066023588180542,143
19.086442947387695,143
19.104323625564575,143
19.124324083328247,143
19.14431595802307,144
19.16432476043701,144
19.183311223983765,145
19.204323291778564,145
19.224316358566284,145
19.241943836212158,145
19.26247501373291,145
19.28310537338257,146
19.30372667312622,146
19.32440447807312,146
19.345107078552246,146
19.365715265274048,147
19.38677477836609,147
19.404325008392334,148
19.424314498901367,148
19.44432234764099,148
19.464319467544556,148
19.484317779541016,148
19.504321575164795,148
19.522403955459595,148
19.543571710586548,148
19.564470767974854,148
19.585159301757812,148
19.60625958442688,148
19.626874208450317,148
19.644318342208862,148
19.664323329925537,148
19.684321641921997,147
19.704323291778564,148
19.72432589530945,147
19.742004871368408,146
19.76266384124756,146
19.78354549407959,146
19.804444313049316,146
19.825276136398315,146
19.845911264419556,145
19.856374263763428,145
19.884315967559814,146
19.904322862625122,145
19.924323081970215,145
19.94432497024536,145
19.960171937942505,145
19.98431706428528,145
20.004323720932007,145
20.02279829978943,145
20.043344974517822,144
20.064114809036255,144
20.084848403930664,144
20.10606551170349,145
20.1254665851593,144
20.14645028114319,144
20.164324522018433,145
20.184328317642212,144
20.204322576522827,145
20.21949052810669,145
20.23998236656189,144
20.26049304008484,144
20.28432536125183,144
20.30431580543518,145
20.322468519210815,145
20.343512773513794,144
20.364680528640747,144
20.38495945930481,144
20.40552043914795,144
20.42623734474182,144
20.446881532669067,144
20.464314460754395,144
20.478488206863403,144
20.504321336746216,144
20.52431845664978,144
20.544320583343506,144
20.564319610595703,144
20.58431625366211,144
20.60432505607605,144
20.622775316238403,144
20.643680572509766,144
20.664428234100342,144
20.68533754348755,144
20.706562042236328,145
20.724327325820923,144
20.73798894882202,145
20.764320135116577,145
20.784316778182983,145
20.80432891845703,145
20.82433271408081,145
20.844318866729736,145
20.862591981887817,146
20.88344383239746,146
20.90418004989624,146
20.924792528152466,146
20.945648431777954,146
20.965992212295532,146
20.98645043373108,146
21.007039546966553,146
21.02431344985962,146
21.044325828552246,146
21.06431269645691,146
21.084325075149536,146
21.10432267189026,146
21.121999740600586,146
21.14248013496399,146
21.163095712661743,146
21.18331527709961,145
21.20691156387329,145
21.22585153579712,145
21.24593448638916,144
21.266016960144043,144
21.284560680389404,144
21.30523180961609,143
21.325783014297485,143
21.346340656280518,142
21.356499195098877,142
21.384325981140137,141
21.404321432113647,141
21.42432141304016,140
21.4443199634552,140
21.461145162582397,139
21.484326124191284,139
21.5024676322937,138
21.523082971572876,138
21.543922901153564,137
21.564586400985718,137
21.58538007736206,136
21.606104135513306,136
21.626870155334473,135
21.644323110580444,135
21.664324045181274,134
21.6843204498291,134
21.7043240070343,134
21.72432041168213,133
21.74099373817444,133
21.761686325073242,132
21.78237771987915,132
21.803338050842285,132
21.824455738067627,131
21.845149040222168,130
21.865997314453125,130
21.886427879333496,130
21.904322147369385,130
21.924320459365845,129
21.944321870803833,129
21.96432089805603,129
21.98432493209839,128
22.004319429397583,128
22.022073984146118,128
22.042890787124634,127
22.063607931137085,126
22.084185123443604,126
22.104718685150146,126
22.125561237335205,126
22.146652221679688,125
22.16431427001953,125
22.178110361099243,124
22.204960107803345,125
22.224314212799072,123
22.244328498840332,123
22.264319896697998,123
22.28140616416931,123
22.30546545982361,122
22.32304072380066,122
22.344072341918945,121
22.364754676818848,121
22.385632753372192,121
22.405816555023193,121
22.426308155059814,120
22.44431447982788,120
22.46432399749756,120
22.484326362609863,119
22.505942821502686,119
22.524328231811523,118
22.545198917388916,118
22.564321994781494,118
22.584316730499268,117
22.60629963874817,117
22.623010396957397,117
22.643741130828857,116
22.664062023162842,116
22.686055898666382,116
22.706519603729248,116
22.725947380065918,115
22.746400117874146,115
22.766282081604004,114
22.78670859336853,114
22.80073857307434,114
22.82433271408081,114
22.84432101249695,113
22.864322185516357,113
22.884323120117188,113
22.906875610351562,113
22.924329042434692,113
22.944313049316406,113
22.964315176010132,113
22.982329607009888,113
23.00709366798401,113
23.024022340774536,113
23.044920206069946,114
23.065757513046265,115
23.086553812026978,115
23.104315042495728,116
23.124323844909668,116
23.14432168006897,117
23.164321899414062,118
23.184319257736206,119
23.20431900024414,120
23.22431516647339,121
23.244321584701538,122
23.264320135116577,124
23.28243613243103,126
23.3032488822937,127
23.323871612548828,128
23.344290256500244,130
23.364697217941284,131
23.38532853126526,132
23.40644407272339,134
23.426937103271484,135
23.444320678710938,135
23.46432137489319,136
23.484992027282715,138
23.504318952560425,139
23.525474309921265,139
23.544320821762085,140
23.562044382095337,141
23.5829975605011,142
23.60414147377014,143
23.625300645828247,143
23.64590311050415,144
23.66432476043701,145
23.684321403503418,145
23.704317808151245,146
23.72431993484497,146
23.744322299957275,146
23.762186765670776,147
23.784321069717407,148
23.804312229156494,148
23.822428703308105,148
23.84288763999939,149
23.863676071166992,150
23.88439178466797,151
23.905120134353638,151
23.925822973251343,151
23.946744680404663,151
23.964321613311768,152
23.977980613708496,152
24.004324674606323,153
24.02431321144104,154
24.044316291809082,155
24.064032554626465,156
24.084320306777954,157
24.104323625564575,158
24.1224946975708,159
24.143747806549072,159
24.164558172225952,160
24.18524956703186,161
24.206130027770996,161
24.22647762298584,162
24.244324922561646,162
24.264324426651,163
