tiempo,senal
0.004191875457763672,141
0.004191875457763672,140
0.004191875457763672,138
0.004191875457763672,138
0.004191875457763672,136
0.004191875457763672,135
0.004191875457763672,134
0.004191875457763672,133
0.004191875457763672,132
0.004191875457763672,131
0.004191875457763672,130
0.004191875457763672,129
0.004191875457763672,128
0.004191875457763672,128
0.004191875457763672,127
0.004191875457763672,126
0.004191875457763672,126
0.004191875457763672,125
0.004191875457763672,125
0.004191875457763672,124
0.004191875457763672,124
0.004191875457763672,124
0.004191875457763672,124
0.004191875457763672,125
0.004191875457763672,126
0.004191875457763672,127
0.004191875457763672,128
0.004191875457763672,129
0.004191875457763672,130
0.004191875457763672,132
0.004191875457763672,134
0.004191875457763672,137
0.004191875457763672,139
0.004191875457763672,143
0.004191875457763672,146
0.004191875457763672,149
0.004191875457763672,153
0.004191875457763672,156
0.004191875457763672,158
0.004191875457763672,161
0.004191875457763672,163
0.004191875457763672,164
0.024763107299804688,165
0.045328617095947266,166
0.06600570678710938,167
0.08643722534179688,167
0.09667277336120605,167
0.11737608909606934,166
0.13817739486694336,166
0.15865612030029297,165
0.1868300437927246,165
0.20479130744934082,164
0.22452569007873535,163
0.24646759033203125,162
0.2668275833129883,162
0.2863938808441162,161
0.30683016777038574,159
0.326336145401001,158
0.3451831340789795,157
0.3662400245666504,156
0.3867793083190918,155
0.3971085548400879,154
0.41809582710266113,153
0.43845295906066895,153
0.4666140079498291,152
0.48606419563293457,151
0.5065464973449707,151
0.526824951171875,150
0.5464603900909424,150
0.5630028247833252,151
0.5868172645568848,151
0.6068189144134521,150
0.6244907379150391,152
0.646979570388794,154
0.6656792163848877,155
0.6865866184234619,157
0.6971433162689209,159
0.7180559635162354,161
0.7461328506469727,162
0.7666141986846924,164
0.7860677242279053,165
0.8065388202667236,166
0.8268299102783203,167
0.8464915752410889,168
0.8668186664581299,169
0.8868112564086914,170
0.9068162441253662,171
0.9244837760925293,171
0.9468441009521484,172
0.9661586284637451,173
0.9867784976959229,174
0.9970283508300781,175
1.0174016952514648,175
1.0382754802703857,176
1.0666146278381348,176
1.0860590934753418,177
1.1065647602081299,176
1.1260406970977783,176
1.1464948654174805,175
1.1668329238891602,175
1.183511734008789,174
1.2040138244628906,172
1.2247426509857178,172
1.2456777095794678,171
1.266603708267212,170
1.2770559787750244,169
1.2980072498321533,168
1.3186376094818115,166
1.3461408615112305,165
1.3660318851470947,164
1.3804900646209717,163
1.406745195388794,162
1.4260425567626953,161
1.4466667175292969,161
1.4668242931365967,160
1.486593246459961,159
1.5044944286346436,158
1.5247972011566162,157
1.5451183319091797,157
1.565894603729248,157
1.5863745212554932,156
1.5970945358276367,156
1.6179916858673096,154
1.6383559703826904,154
1.666811466217041,155
1.6862592697143555,154
1.7067432403564453,154
1.7219979763031006,154
1.7466607093811035,154
1.7661216259002686,154
1.786590337753296,154
1.8048758506774902,154
1.8254828453063965,153
1.8462040424346924,153
1.8667018413543701,153
1.8872389793395996,153
1.8976867198944092,153
1.9187240600585938,152
1.9467296600341797,152
1.966822862625122,152
1.9862663745880127,151
2.0067427158355713,150
2.0261921882629395,150
2.0466678142547607,150
2.066117763519287,149
2.084620714187622,149
2.105024576187134,149
2.12564754486084,148
2.146601438522339,148
2.1571216583251953,148
2.177889823913574,146
2.206397771835327,146
2.226830244064331,145
2.2463436126708984,145
2.2668240070343018,144
2.286268949508667,143
2.3067352771759033,143
2.3261849880218506,142
2.3441104888916016,141
2.364821672439575,140
2.3857362270355225,140
2.406367301940918,139
2.4268908500671387,138
2.4474027156829834,138
2.4579131603240967,137
2.4868314266204834,136
2.50642466545105,135
2.5268187522888184,134
2.546342372894287,134
2.5619170665740967,133
2.5862720012664795,132
2.6067423820495605,132
2.6245954036712646,131
2.6454761028289795,131
2.6660983562469482,130
2.6864559650421143,129
2.696831703186035,128
2.7172446250915527,127
2.7401397228240967,127
2.758641242980957,126
2.77970290184021,125
2.805452823638916,125
2.820781707763672,124
2.845550537109375,123
2.8616881370544434,123
2.8821606636047363,122
2.9057679176330566,121
2.921999454498291,121
2.942131519317627,120
2.9629054069519043,120
2.986759662628174,119
3.0058536529541016,118
3.024219274520874,118
3.04471492767334,117
3.064748525619507,117
3.0851335525512695,116
3.105623245239258,116
3.125934600830078,115
3.1441969871520996,115
3.1665804386138916,114
3.176982879638672,114
3.1974523067474365,114
3.2261505126953125,113
3.2403182983398438,113
3.263540029525757,114
3.279540777206421,113
3.3045802116394043,114
3.321235179901123,114
3.341620922088623,115
3.3653783798217773,116
3.38289213180542,117
3.403571367263794,119
3.4241080284118652,120
3.4446253776550293,123
3.465395927429199,125
3.485975980758667,128
3.5065996646881104,129
3.516732692718506,131
3.5466558933258057,133
3.556976795196533,134
3.577694892883301,135
3.5982911586761475,136
3.6268041133880615,137
3.6461868286132812,138
3.6634631156921387,138
3.682138204574585,138
3.7025187015533447,137
3.7230539321899414,137
3.7436046600341797,137
3.7668282985687256,136
3.7850804328918457,136
3.8060476779937744,135
3.8166277408599854,134
3.8405144214630127,134
3.857870578765869,133
3.8787310123443604,133
3.906271457672119,132
3.9235775470733643,131
3.94539737701416,130
3.9666430950164795,130
3.9861021041870117,129
4.0066142082214355,128
4.026833534240723,126
4.04478120803833,126
4.06705904006958,125
4.085956573486328,125
4.106324911117554,123
4.116776704788208,123
4.140700578689575,123
4.157213926315308,123
4.177490949630737,121
4.197641372680664,121
4.2182066440582275,120
4.241033315658569,120
4.258690118789673,121
4.27924919128418,121
4.299997329711914,121
4.3206140995025635,120
4.342292547225952,121
4.361446380615234,121
4.382058143615723,120
4.402662515640259,120
4.423059463500977,119
4.445010185241699,119
4.465729713439941,119
4.485989332199097,119
4.5043625831604,119
4.52512788772583,120
4.545716285705566,120
4.566533327102661,121
4.576922178268433,121
4.600797653198242,121
4.6246726512908936,122
4.641518831253052,122
4.666771173477173,123
4.686639308929443,123
4.706822872161865,123
4.724082708358765,123
4.746829271316528,124
4.766514778137207,124
4.7870190143585205,124
4.805744886398315,125
4.826746702194214,128
4.845003604888916,129
4.866820812225342,131
4.886315107345581,132
4.905215501785278,134
4.925671577453613,136
4.946514129638672,137
4.956824064254761,139
4.977426528930664,140
4.998061895370483,141
5.018794536590576,142
5.04735255241394,144
5.066817283630371,146
5.086822986602783,148
5.1064677238464355,149
5.124636888504028,151
5.146402835845947,153
5.166822671890259,155
5.186777353286743,157
5.204713821411133,158
5.225231170654297,158
5.2455668449401855,159
5.266134023666382,160
5.286752939224243,161
5.307438850402832,163
5.317592144012451,164
5.338356971740723,165
5.3584959506988525,165
5.386833429336548,165
5.406473398208618,165
5.419997215270996,165
5.446731805801392,165
5.46150803565979,165
5.484276056289673,164
5.5068159103393555,163
5.526273250579834,162
5.54408073425293,161
5.564795732498169,161
5.585371494293213,160
5.606156349182129,159
5.626782655715942,158
5.647257566452026,157
5.6577839851379395,156
5.678441286087036,157
5.699182510375977,160
5.7268266677856445,162
5.746402978897095,163
5.766827344894409,164
5.786731243133545,165
5.80682897567749,165
5.826730728149414,165
5.845098495483398,165
5.865458726882935,165
5.886206150054932,165
5.896774768829346,166
5.917835474014282,166
5.938546180725098,168
5.96655535697937,170
5.979499816894531,171
6.006480932235718,173
6.026823043823242,175
6.0467305183410645,176
6.0668230056762695,178
6.086350917816162,179
6.106805086135864,179
6.125733375549316,179
6.146407842636108,179
6.1569483280181885,178
6.177637338638306,177
6.198414087295532,176
6.2267961502075195,175
6.246066093444824,174
6.2667248249053955,173
6.286835193634033,172
6.306649446487427,171
6.326828241348267,171
6.346598863601685,172
6.3668293952941895,172
6.3845014572143555,172
6.405223608016968,172
6.426424980163574,172
6.446944713592529,173
6.4571473598480225,174
6.477890968322754,174
6.498275995254517,175
6.526793479919434,175
6.546240329742432,176
6.566719055175781,176
6.586832046508789,176
6.606648206710815,175
6.626831769943237,174
6.6465983390808105,174
6.666831970214844,173
6.68491530418396,172
6.705431222915649,171
6.72632908821106,170
6.747021198272705,169
6.757591962814331,168
6.777949571609497,167
6.806325435638428,166
6.826805353164673,165
6.84624457359314,164
6.866717100143433,164
6.886190414428711,163
6.906675100326538,162
6.924501419067383,162
6.945504903793335,163
6.966337203979492,164
6.976870775222778,164
7.007465839385986,165
7.017597913742065,166
7.038370132446289,166
7.058393478393555,167
7.086821556091309,168
7.106327056884766,169
7.124824047088623,171
7.1467344760894775,172
7.166744947433472,173
7.186192750930786,173
7.206676006317139,173
7.224505662918091,173
7.245700836181641,173
7.26660943031311,173
7.276936292648315,172
7.297574758529663,172
7.318316698074341,171
7.3468239307403564,171
7.366400718688965,171
7.386825799942017,170
7.406327247619629,169
7.426808595657349,168
7.446275949478149,167
7.464324712753296,167
7.484732151031494,167
7.505451440811157,166
7.525943994522095,165
7.546420335769653,164
7.566890716552734,164
7.577128648757935,163
7.607298135757446,162
7.617892742156982,162
7.646823883056641,162
7.666803359985352,161
7.686826229095459,160
7.706351041793823,160
7.726806163787842,159
7.746274948120117,159
7.767019271850586,158
7.784498691558838,157
7.805370092391968,156
7.825783967971802,156
7.846593379974365,156
7.867213487625122,155
7.877431392669678,155
7.898144245147705,154
7.926656007766724,154
7.946826934814453,154
7.9665772914886475,154
7.986827850341797,154
8.006526470184326,155
8.026839256286621,156
8.04681134223938,158
8.066826343536377,159
8.084096670150757,160
8.104783535003662,160
8.12626051902771,160
8.14623761177063,160
8.166688919067383,159
8.176949739456177,159
8.197970628738403,159
8.21828556060791,160
8.246836185455322,160
8.266602754592896,161
8.286826848983765,162
8.306533336639404,163
8.326822996139526,164
8.342984914779663,165
8.366824865341187,165
8.384601831436157,165
8.405196905136108,165
8.425868034362793,165
8.446628093719482,165
8.456932067871094,166
8.477462530136108,165
8.498006343841553,165
8.518782615661621,165
8.546836614608765,165
8.566604137420654,164
8.586829423904419,163
8.60177230834961,163
8.626828908920288,162
8.64681625366211,161
8.666831731796265,160
8.684819221496582,160
8.705909252166748,158
8.726364612579346,158
8.746957778930664,157
8.757051944732666,156
8.777460813522339,155
8.798234701156616,154
8.818771839141846,154
8.846823930740356,153
8.860502243041992,153
8.880494594573975,152
8.906527519226074,152
8.926820993423462,151
8.946809530258179,151
8.966826438903809,150
8.986796379089355,150
9.004905939102173,149
9.0255868434906,148
9.046050548553467,148
9.05652904510498,147
9.07746434211731,146
9.097770690917969,145
9.118162870407104,144
9.146829605102539,144
9.166608333587646,143
9.186830282211304,143
9.206552028656006,143
9.223296165466309,145
9.24648380279541,146
9.263218641281128,148
9.286409139633179,150
9.306828022003174,152
9.324698209762573,155
9.345709562301636,158
9.366153478622437,162
9.38687014579773,165
9.39740800857544,168
9.41813588142395,172
9.438549757003784,175
9.466771125793457,179
9.486825466156006,182
9.506030321121216,184
9.526829719543457,186
9.54665470123291,188
9.56344747543335,189
9.586583137512207,189
9.605279684066772,189
9.626148223876953,189
9.646610498428345,190
9.657127857208252,190
9.678008794784546,191
9.706386089324951,190
9.726823806762695,191
9.746305704116821,191
9.764400720596313,192
9.786836624145508,192
9.806732177734375,192
9.826829433441162,193
9.844691276550293,195
9.865546464920044,197
9.886383533477783,198
9.907072067260742,199
9.9183349609375,200
9.937825679779053,201
9.958556890487671,202
9.986836433410645,202
9.999989032745361,203
10.026835203170776,203
10.046322584152222,204
10.066801309585571,204
10.086256504058838,204
10.104485511779785,205
10.125134468078613,205
10.14555311203003,205
10.166036128997803,204
10.186854362487793,204
10.197471618652344,203
10.218494176864624,202
10.246825933456421,201
10.266456604003906,201
10.286830425262451,200
10.30547022819519,198
10.326820850372314,197
10.346330642700195,196
10.366798400878906,195
10.386731386184692,193
10.404602766036987,192
10.425246477127075,190
10.445651531219482,189
10.466387748718262,188
10.484330892562866,187
10.497639417648315,186
10.518203735351562,185
10.538640975952148,184
10.566458702087402,184
10.586820363998413,182
10.606724739074707,182
10.626817226409912,181
10.646775484085083,180
10.664484977722168,181
10.684785842895508,180
10.705614805221558,179
10.726132869720459,178
10.746495962142944,178
10.76724362373352,177
10.781317472457886,176
10.798166751861572,176
10.826538324356079,175
10.84682297706604,175
10.866837978363037,175
10.886824369430542,174
10.906412839889526,174
10.926819086074829,173
10.946811199188232,172
10.966837406158447,172
10.984972476959229,171
11.005554437637329,171
11.026473999023438,172
11.047007322311401,172
11.067256450653076,173
11.08210825920105,173
11.098544359207153,172
11.126708030700684,172
11.14683198928833,172
11.15823769569397,172
11.182416915893555,172
11.20657730102539,171
11.226833581924438,171
11.246502876281738,171
11.266830682754517,172
11.286805868148804,172
11.306825160980225,176
11.32299256324768,178
11.346833229064941,179
11.36473560333252,180
11.386918544769287,180
11.405694723129272,179
11.426442861557007,179
11.447092771530151,178
11.457714796066284,177
11.48694634437561,176
11.506574630737305,175
11.526581287384033,174
11.546519756317139,173
11.56123661994934,173
11.586463212966919,172
11.606813192367554,171
11.626386642456055,172
11.646835565567017,172
11.666309595108032,172
11.68517279624939,172
11.705818891525269,172
11.72615909576416,172
11.746556043624878,171
11.76709270477295,171
11.787301778793335,170
11.79747462272644,169
11.81786584854126,168
11.838375568389893,168
11.866011381149292,167
11.886452674865723,166
11.906810998916626,164
11.926382780075073,163
11.946833848953247,162
11.966103792190552,164
11.986804962158203,170
12.00625991821289,173
12.024991989135742,175
12.045729875564575,176
12.066126108169556,177
12.086763143539429,177
12.097029447555542,176
12.117601156234741,177
12.138214349746704,177
12.166829824447632,177
12.186458826065063,176
12.206826448440552,176
12.221989631652832,176
12.246823787689209,176
12.266334295272827,176
12.284494161605835,176
12.305366516113281,175
12.325987815856934,175
12.346431255340576,175
12.36705231666565,175
12.37764048576355,174
12.398085355758667,173
12.418698787689209,173
12.446540832519531,172
12.466834545135498,171
12.480019569396973,169
12.506833553314209,168
12.526802062988281,167
12.546836137771606,165
12.5625,164
12.58682894706726,163
12.603034496307373,161
12.624460458755493,160
12.6445631980896,159
12.665493249893188,157
12.685928583145142,156
12.706868648529053,155
12.727233171463013,153
12.737395286560059,152
12.758647203445435,151
12.786638021469116,150
12.806831359863281,148
12.826593160629272,147
12.846827745437622,146
12.8665132522583,145
12.886831760406494,144
12.896831035614014,143
12.927276134490967,141
12.937805891036987,140
12.958476543426514,140
12.986825466156006,138
13.006795167922974,137
13.026827812194824,136
13.041489601135254,135
13.06682801246643,135
13.086661577224731,134
13.106820106506348,133
13.12450885772705,132
13.144800186157227,131
13.165242910385132,131
13.185899257659912,130
13.206387281417847,129
13.226926565170288,129
13.237412452697754,129
13.25785779953003,128
13.278605461120605,128
13.306787014007568,126
13.326826095581055,126
13.346735715866089,125
13.366824865341187,125
13.386651992797852,124
13.406830310821533,124
13.42656660079956,123
13.446829557418823,123
13.4653639793396,123
13.485635042190552,122
13.506335496902466,122
13.526880025863647,121
13.537197351455688,121
13.558027029037476,120
13.57851791381836,120
13.60680365562439,119
13.62682819366455,118
13.64673638343811,118
13.66683578491211,118
13.686662673950195,117
13.70681619644165,116
13.726587057113647,117
13.744476556777954,118
13.765204906463623,119
13.785887956619263,119
13.806598424911499,119
13.827397346496582,119
13.837579250335693,119
13.858031988143921,119
13.87837266921997,118
13.898329973220825,118
13.926260948181152,118
13.946737289428711,117
13.966827392578125,118
13.986663341522217,117
14.002813577651978,116
14.0233895778656,116
14.046825885772705,116
14.064699411392212,115
14.08555006980896,115
14.106503009796143,115
14.126988887786865,116
14.137223958969116,118
14.157870531082153,118
14.186805486679077,119
14.2068030834198,119
14.226718187332153,120
14.246739864349365,120
14.266823530197144,120
14.283502101898193,120
14.306827068328857,120
14.325082302093506,120
14.34563398361206,120
14.366229772567749,120
14.387193202972412,119
14.399766206741333,119
14.418558359146118,119
14.446582794189453,119
14.46683645248413,119
14.486514806747437,119
14.506827592849731,119
14.526444911956787,118
14.542467594146729,118
14.561710357666016,118
14.586821556091309,117
14.60439133644104,116
14.626781225204468,116
14.644698858261108,116
14.665071964263916,115
14.685621500015259,115
14.706363916397095,114
14.72710919380188,114
14.73732852935791,113
14.75797724723816,113
14.778314352035522,113
14.80128526687622,112
14.826444387435913,113
14.846827030181885,114
14.866729497909546,116
14.886818885803223,116
14.90683913230896,116
14.92486310005188,117
14.945647478103638,117
14.966229438781738,117
14.987356424331665,117
15.002002954483032,117
15.018485307693481,117
15.046587944030762,116
15.059988498687744,116
15.086814403533936,116
15.10679817199707,115
15.126466989517212,115
15.14682412147522,114
15.16679859161377,114
15.186819076538086,114
15.205255508422852,114
15.226228952407837,114
15.247201681137085,113
15.25783109664917,113
15.278371095657349,113
15.306663274765015,113
15.31999659538269,112
15.346589803695679,112
15.36682677268982,112
15.386545181274414,112
15.406837463378906,111
15.426471948623657,111
15.446825981140137,111
15.464492321014404,110
15.485103368759155,110
15.50582218170166,109
15.526428937911987,109
15.547359466552734,108
15.557832956314087,108
15.578594446182251,107
15.604734659194946,107
15.626821279525757,106
15.646596431732178,110
15.66682744026184,114
15.686547040939331,117
15.706818342208862,120
15.726812362670898,123
15.746827363967896,125
15.764396905899048,126
15.78486156463623,126
15.805456399917603,127
15.826363325119019,127
15.836743116378784,128
15.856944561004639,128
15.877849578857422,128
15.898561000823975,129
15.926827669143677,130
15.946757793426514,132
15.966829538345337,133
15.986717224121094,135
16.006834983825684,135
16.0266432762146,137
16.046825647354126,138
16.065306663513184,139
16.085979223251343,140
16.10649561882019,140
16.126952409744263,141
16.146446466445923,142
16.166829824447632,142
16.186830043792725,143
16.206780672073364,144
16.22351312637329,146
16.242440223693848,148
16.264961004257202,149
16.286710739135742,150
16.3047935962677,151
16.32555842399597,152
16.346499919891357,153
16.366965532302856,154
16.377320051193237,155
16.397965908050537,156
16.418646097183228,158
16.446441173553467,159
16.466832160949707,161
16.486391305923462,162
16.50682497024536,164
16.52683711051941,165
16.544503211975098,167
16.563503742218018,168
16.58671498298645,168
16.60526943206787,169
16.62601661682129,170
16.646379709243774,170
16.666985988616943,171
16.677465438842773,170
16.698453903198242,170
16.726826190948486,170
16.746806144714355,169
16.76682996749878,169
16.7867271900177,168
16.806819677352905,167
16.82682490348816,166
16.8467915058136,165
16.865049839019775,164
16.88550615310669,162
16.906415462493896,161
16.9168643951416,160
16.937379360198975,158
16.958539485931396,157
16.97871994972229,156
17.006523847579956,155
17.026827096939087,154
17.0464768409729,153
17.066827535629272,151
17.086800575256348,150
17.10538601875305,149
17.12416410446167,148
17.144701719284058,146
17.165634393692017,145
17.18609070777893,144
17.206868410110474,142
17.21690011024475,141
17.2376446723938,140
17.258124351501465,140
17.27878212928772,139
17.30654811859131,138
17.326828718185425,137
17.346469402313232,136
17.366828441619873,136
17.38237452507019,135
17.406765699386597,134
17.426321506500244,133
17.444262266159058,133
17.46487593650818,132
17.48588538169861,131
17.506823301315308,130
17.518177270889282,130
17.537734746932983,129
17.55863308906555,129
17.579309940338135,128
17.6056547164917,127
17.626832962036133,126
17.640995740890503,126
17.666834115982056,126
17.686567544937134,126
17.706827640533447,127
17.726511001586914,126
17.746833086013794,126
17.764811754226685,126
17.785326719284058,125
17.80608057975769,125
17.8268084526062,125
17.847331285476685,125
17.857603073120117,125
17.87785005569458,125
17.89830231666565,124
17.919574737548828,125
17.946643590927124,125
17.966832399368286,125
17.986572265625,125
18.006771326065063,125
18.026530265808105,126
18.04450798034668,127
18.06536293029785,127
18.085911750793457,127
18.10652756690979,127
18.11980628967285,129
18.13798236846924,130
18.158796310424805,130
18.186829328536987,131
18.20671844482422,131
18.226828813552856,132
18.24664831161499,131
18.26683497428894,131
18.28660273551941,131
18.306766033172607,131
18.324933528900146,131
18.345432996749878,131
18.36607575416565,131
18.386539459228516,131
18.39699697494507,130
18.42057704925537,130
18.438556432724,130
18.45949697494507,129
18.486825466156006,128
18.506714820861816,128
18.526827812194824,128
18.546669721603394,127
18.566749572753906,126
18.586596250534058,125
18.606189489364624,125
18.624314069747925,125
18.64478349685669,125
18.66580295562744,125
18.68611979484558,126
18.696468830108643,125
18.72185754776001,126
18.738216400146484,126
18.758564472198486,125
18.786826372146606,125
18.804020881652832,125
18.826820611953735,125
18.846670866012573,124
18.866828203201294,124
18.886597871780396,123
18.906827926635742,123
18.926515340805054,122
18.946826219558716,122
18.964688539505005,122
18.985740184783936,121
19.006577730178833,120
19.02413511276245,120
19.037787675857544,120
19.058072090148926,120
19.07877016067505,119
19.106740713119507,120
19.126838445663452,120
19.14681100845337,120
19.166826009750366,120
19.186777591705322,119
19.20682120323181,119
19.227059841156006,120
19.245101928710938,123
19.26598811149597,127
19.286558628082275,130
19.306803226470947,133
19.32714557647705,136
19.337704181671143,139
19.35822868347168,142
19.386825561523438,144
19.406747579574585,146
19.42747664451599,148
19.446805477142334,149
19.466829538345337,150
19.486764907836914,151
19.504191637039185,152
19.52448010444641,152
19.5454523563385,153
19.566563367843628,152
19.58703374862671,152
19.606791973114014,152
19.618351936340332,153
19.639487743377686,154
19.666828632354736,153
19.68645405769348,153
19.705041646957397,152
19.726826906204224,152
19.746817111968994,152
19.76682710647583,151
19.786818027496338,151
19.804708003997803,150
19.82515048980713,149
19.84637141227722,148
19.856996059417725,147
19.877800703048706,146
19.898417472839355,144
19.918811321258545,144
19.946516752243042,143
19.966837644577026,142
19.98644781112671,140
20.006829500198364,141
20.026830673217773,147
20.046807765960693,151
20.066827535629272,156
20.084776639938354,159
20.105093240737915,162
20.125632524490356,163
20.1464786529541,163
20.156773567199707,164
20.17786192893982,163
20.198752403259277,162
20.226828813552856,162
20.246527910232544,161
20.266828775405884,160
20.28645396232605,160
20.306833267211914,159
20.32673215866089,159
20.344503164291382,158
20.365179777145386,157
20.3861985206604,156
20.406689643859863,155
20.41723918914795,154
20.43819522857666,154
20.466675996780396,153
20.48683452606201,153
20.506597757339478,152
20.52683401107788,152
20.54653024673462,152
20.56298565864563,151
20.584011793136597,150
20.604787349700928,149
20.625402450561523,148
20.646421909332275,148
20.667324542999268,147
20.677745580673218,146
20.69852900505066,146
20.726818561553955,145
20.74682927131653,145
20.766809463500977,144
20.786828756332397,143
20.806766986846924,141
20.826834201812744,141
20.84669852256775,140
20.864765882492065,139
20.885937690734863,138
20.906636714935303,137
20.926782846450806,137
20.937012195587158,136
20.957896947860718,136
20.978792667388916,135
21.00673270225525,134
21.026829481124878,134
21.046830415725708,133
21.06681251525879,133
21.086827754974365,132
21.106766939163208,131
21.124335289001465,131
21.146700143814087,131
21.166828870773315,130
21.18664860725403,129
21.206732273101807,128
21.226566314697266,130
21.246824264526367,133
21.26680564880371,134
21.286832809448242,135
21.304633855819702,135
21.32537603378296,136
21.345999240875244,137
21.36648917198181,139
21.387187957763672,140
21.397517681121826,140
21.418228149414062,142
21.44671893119812,144
21.459998607635498,146
21.48664903640747,147
21.5067298412323,148
21.521986961364746,149
21.546829223632812,151
21.56517243385315,153
21.586843729019165,157
21.605586528778076,160
21.625226497650146,162
21.646165370941162,163
21.666694402694702,164
21.687493801116943,164
21.697842597961426,164
21.718227863311768,163
21.7467257976532,164
21.76683521270752,168
21.780994176864624,176
21.80682945251465,180
21.82657480239868,182
21.846818923950195,184
21.864495277404785,184
21.8849880695343,184
21.905429124832153,183
21.926181316375732,183
21.94696617126465,182
21.957443237304688,181
21.97815442085266,180
21.99885654449463,178
22.02681589126587,177
22.040063619613647,176
22.06683325767517,175
22.086644887924194,174
22.10683035850525,172
22.126603364944458,171
22.146831512451172,170
22.16522455215454,169
22.186246633529663,167
22.20677947998047,166
22.217175245285034,165
22.239556074142456,164
22.258708953857422,164
22.28683376312256,162
22.300498008728027,162
22.326828241348267,162
22.346818208694458,162
22.366827964782715,162
22.38681411743164,162
22.40449547767639,162
22.425398111343384,161
22.44621515274048,161
22.466875314712524,161
22.487154245376587,161
22.49736261367798,160
22.51833724975586,160
22.546581029891968,159
22.564157009124756,159
22.586832761764526,158
22.605916023254395,157
22.626830339431763,157
22.646828174591064,156
22.66719341278076,156
22.677443981170654,155
22.69785785675049,154
22.71834897994995,153
22.74683165550232,153
22.766715049743652,152
22.7868332862854,151
22.806652307510376,150
22.82683300971985,150
22.84657645225525,149
22.866826057434082,148
22.884494304656982,148
22.90484857559204,148
22.925763607025146,147
22.946470260620117,146
22.967164278030396,146
22.97735357284546,145
22.998321533203125,144
23.026777267456055,144
23.046827793121338,143
23.06050157546997,143
23.086828231811523,142
23.10664701461792,142
23.126825094223022,141
23.146584510803223,141
23.164549827575684,140
23.185380220413208,141
23.20633053779602,141
23.226746320724487,141
23.247253894805908,142
23.25770854949951,143
23.278753757476807,144
23.30671238899231,145
23.326780319213867,146
23.34683346748352,146
23.36672830581665,147
23.386826992034912,147
23.406653881072998,147
23.42682647705078,150
23.444626569747925,154
23.465656757354736,157
23.486177921295166,159
23.507103443145752,160
23.517239570617676,161
23.538340091705322,162
23.566827297210693,162
23.586827039718628,163
23.606449365615845,163
23.624181270599365,163
23.646833419799805,163
23.662986516952515,163
23.68399167060852,163
23.70499062538147,162
23.72573757171631,162
23.746197938919067,162
23.76679253578186,161
23.77719807624817,161
23.7975857257843,160
23.817832708358765,161
23.846818923950195,163
23.866828203201294,166
23.88681960105896,168
23.906827688217163,170
23.92682671546936,172
23.946834564208984,174
23.966830015182495,175
23.98682737350464,176
24.00524091720581,177
24.02570915222168,178
24.04619002342224,179
24.067063570022583,180
24.077699184417725,180
24.0986270904541,179
24.126622915267944,179
24.146820783615112,179
24.166558504104614,179
24.186834573745728,178
24.206692457199097,178
24.223005533218384,178
24.246817111968994,177
24.26682758331299,177
24.284941911697388,176
24.305782079696655,176
24.32648801803589,175
24.336961030960083,174
24.35794162750244,174
24.37872314453125,173
24.406686305999756,172
24.425208806991577,172
24.4444260597229,171
24.461037158966064,170
24.48491621017456,170
24.50457739830017,170
24.524970769882202,170
24.544071435928345,171
24.56462049484253,173
